code,name,area,age,email,role
201910581,Arturo Cabello Céspedes,Ingeniería Mecatrónica,28,arturo.cabello@utec.edu.pe,Alumno
201920401,Valerio Orozco Escalona,Ingeniería Mecatrónica,22,valerio.orozco@utec.edu.pe,Alumno
201920554,Luciano Coll Doménech,Ingeniería Mecatrónica,25,luciano.coll@utec.edu.pe,Alumno
201920239,Máximo Caballero Escolano,Ingeniería Mecatrónica,25,maximo.caballero@utec.edu.pe,Alumno
201910588,Miguel Ángel Campo Saavedra,Ingeniería Mecatrónica,20,miguel.campo@utec.edu.pe,Alumno
201920298,Pastora Macarena Chico Armengol,Ingeniería Mecatrónica,23,pastora.chico@utec.edu.pe,Alumno
201910516,Mercedes Leonor Ariza Medina,Ingeniería Mecatrónica,25,mercedes.ariza@utec.edu.pe,Alumno
201920205,Piedad Planas Lobato,Ingeniería Mecatrónica,25,piedad.planas@utec.edu.pe,Alumno
201920390,Olalla Maza Barba,Ingeniería Mecatrónica,27,olalla.maza@utec.edu.pe,Alumno
201920264,Jessica Frías Ricart,Ingeniería Mecatrónica,26,jessica.frias@utec.edu.pe,Alumno
201920404,Ainara Páez Infante,Ingeniería Mecatrónica,23,ainara.paez@utec.edu.pe,Alumno
201920212,Gala Jaume Torrents,Ingeniería Mecatrónica,27,gala.jaume@utec.edu.pe,Alumno
201920295,María Pilar Llobet Martí,Ingeniería Mecatrónica,24,maria.llobet@utec.edu.pe,Alumno
201920580,Fermín Mata Esteve,Ingeniería Mecatrónica,22,fermin.mata@utec.edu.pe,Alumno
201920586,Elodia Real Velasco,Ingeniería Mecatrónica,25,elodia.real@utec.edu.pe,Alumno
201910208,Édgar Catalá Angulo,Ingeniería Mecatrónica,27,edgar.catala@utec.edu.pe,Alumno
201920458,Obdulia Oliva Vallés,Ingeniería Mecatrónica,27,obdulia.oliva@utec.edu.pe,Alumno
201910329,Joel Pol Calzada,Ingeniería Mecatrónica,26,joel.pol@utec.edu.pe,Alumno
201920505,Elba Tamara Poza Figueras,Ingeniería Mecatrónica,20,elba.poza@utec.edu.pe,Alumno
201920592,Máximo Baeza Córdoba,Ingeniería Mecatrónica,27,maximo.baeza@utec.edu.pe,Alumno
201910568,Inés Baena Barriga,Ingeniería Mecatrónica,23,ines.baena@utec.edu.pe,Alumno
201910409,Inmaculada Pujol Nicolau,Ingeniería Mecatrónica,25,inmaculada.pujol@utec.edu.pe,Alumno
201910367,Esmeralda Albero Paniagua,Ingeniería Mecatrónica,24,esmeralda.albero@utec.edu.pe,Alumno
201920279,María Luisa Nebot-Porcel,Ingeniería Mecatrónica,23,maria.luisa@utec.edu.pe,Alumno
201920544,Aitana Lorenzo Guerrero,Ingeniería Mecatrónica,22,aitana.lorenzo@utec.edu.pe,Alumno
201910483,Emperatriz Menendez Beltrán,Ingeniería Mecatrónica,24,emperatriz.menendez@utec.edu.pe,Alumno
201910243,Manuel Gámez Aguilera,Ingeniería Mecatrónica,28,manuel.gamez@utec.edu.pe,Alumno
201910549,Paco Ildefonso Coloma Alcolea,Ingeniería Mecatrónica,25,paco.coloma@utec.edu.pe,Alumno
201920594,Vinicio Palacios Vega,Ingeniería Mecatrónica,20,vinicio.palacios@utec.edu.pe,Alumno
201920457,Jose Luis Otero,Ingeniería Mecatrónica,22,jose.luis@utec.edu.pe,Alumno
201910294,Nieves Arnal Llamas,Ingeniería Mecatrónica,22,nieves.arnal@utec.edu.pe,Alumno
201920290,Jafet Francisco Echevarría,Ingeniería Mecatrónica,24,jafet.francisco@utec.edu.pe,Alumno
201920235,Severiano Laguna Aroca,Ingeniería Mecatrónica,22,severiano.laguna@utec.edu.pe,Alumno
201920482,Miguela Nieto Uribe,Ingeniería Mecatrónica,27,miguela.nieto@utec.edu.pe,Alumno
201910595,Cristian Chema Valderrama Raya,Ingeniería Mecatrónica,24,cristian.valderrama@utec.edu.pe,Alumno
201920571,Nidia Arnal Serna,Ingeniería Mecatrónica,21,nidia.arnal@utec.edu.pe,Alumno
201920517,Lalo Belda Linares,Ingeniería Mecatrónica,24,lalo.belda@utec.edu.pe,Alumno
201910343,Concepción Peiró Benet,Ingeniería Mecatrónica,27,concepcion.peiro@utec.edu.pe,Alumno
201910521,Agapito Guillermo Llorens Pujol,Ingeniería Mecatrónica,28,agapito.llorens@utec.edu.pe,Alumno
201910532,Teófilo Lerma Naranjo,Ingeniería Mecatrónica,24,teofilo.lerma@utec.edu.pe,Alumno
201920416,Manuelita Nebot Mancebo,Ingeniería Mecatrónica,23,manuelita.nebot@utec.edu.pe,Alumno
201920546,Pepita Flor Baró Zabaleta,Ingeniería Mecatrónica,23,pepita.baro@utec.edu.pe,Alumno
201920309,Abril Verdugo Páez,Ingeniería Mecatrónica,24,abril.verdugo@utec.edu.pe,Alumno
201920260,Delfina Arcos Verdú,Ingeniería Mecatrónica,21,delfina.arcos@utec.edu.pe,Alumno
201910254,Olivia Pereira Villanueva,Ingeniería Mecatrónica,25,olivia.pereira@utec.edu.pe,Alumno
201910468,Juliana Álvarez Méndez,Ingeniería Mecatrónica,21,juliana.alvarez@utec.edu.pe,Alumno
201910395,Eliana Gomez Giner,Ingeniería Mecatrónica,21,eliana.gomez@utec.edu.pe,Alumno
201920271,Blas Juliá Pinedo,Ingeniería Mecatrónica,22,blas.julia@utec.edu.pe,Alumno
201910397,Jessica Ema Rosado Blazquez,Ingeniería Mecatrónica,20,jessica.rosado@utec.edu.pe,Alumno
201920342,Lara Estrada Vall,Ingeniería Mecatrónica,21,lara.estrada@utec.edu.pe,Alumno
201910399,Pepito Huguet Quintero,Ingeniería Mecatrónica,25,pepito.huguet@utec.edu.pe,Alumno
201920431,Raimundo Vazquez Alba,Ingeniería Mecatrónica,23,raimundo.vazquez@utec.edu.pe,Alumno
201910316,Moisés Gibert Campoy,Ingeniería Mecatrónica,23,moises.gibert@utec.edu.pe,Alumno
201920520,Amelia Valdés Zamorano,Ingeniería Mecatrónica,23,amelia.valdes@utec.edu.pe,Alumno
201920561,Emma Sanz Juan,Ingeniería Mecatrónica,22,emma.sanz@utec.edu.pe,Alumno
201910410,Gala Pinedo Gálvez,Ingeniería Mecatrónica,24,gala.pinedo@utec.edu.pe,Alumno
201920514,Claudia Roselló Pineda,Ingeniería Mecatrónica,27,claudia.rosello@utec.edu.pe,Alumno
201920578,Luna Aguiló Pérez,Ingeniería Mecatrónica,26,luna.aguilo@utec.edu.pe,Alumno
201920242,Rosalva Luís Roldan,Ingeniería Mecatrónica,20,rosalva.luis@utec.edu.pe,Alumno
201920450,Marcelo Sebastián Lillo Escrivá,Ingeniería Mecatrónica,22,marcelo.lillo@utec.edu.pe,Alumno
201910460,Flavio Javi Valle Bas,Ingeniería Mecatrónica,21,flavio.valle@utec.edu.pe,Alumno
201920314,Anabel Noa Águila Aranda,Ingeniería Mecatrónica,25,anabel.aguila@utec.edu.pe,Alumno
201910202,Susana Palomares Escudero,Ingeniería Mecatrónica,20,susana.palomares@utec.edu.pe,Alumno
201910360,María Ángeles Mir,Ingeniería Mecatrónica,26,maria.angeles@utec.edu.pe,Alumno
201910488,Abilio Severino Martín Mayoral,Ingeniería Mecatrónica,25,abilio.martin@utec.edu.pe,Alumno
201910567,Odalis Campos Montaña,Ingeniería Mecatrónica,21,odalis.campos@utec.edu.pe,Alumno
201920515,Eulalia Hoz Priego,Ingeniería Mecatrónica,23,eulalia.hoz@utec.edu.pe,Alumno
201910311,Ascensión Palmira Mendoza Roldan,Ingeniería Mecatrónica,25,ascension.mendoza@utec.edu.pe,Alumno
201920210,Alicia Bermudez Polo,Ingeniería Mecatrónica,26,alicia.bermudez@utec.edu.pe,Alumno
201910446,Ismael Real Carrión,Ingeniería Mecatrónica,21,ismael.real@utec.edu.pe,Alumno
201710337,Eloy Cadenas Domínguez,Ingeniería Mecatrónica,27,eloy.cadenas@utec.edu.pe,Alumno
201720431,Benigna Ferrera Montero,Ingeniería Mecatrónica,28,benigna.ferrera@utec.edu.pe,Alumno
201620484,Marcelo Larrañaga Sarabia,Ingeniería Mecatrónica,23,marcelo.larranaga@utec.edu.pe,Alumno
201720597,Maribel Tejera Pino,Ingeniería Mecatrónica,26,maribel.tejera@utec.edu.pe,Alumno
201710479,Fátima Francisco Grande,Ingeniería Mecatrónica,20,fatima.francisco@utec.edu.pe,Alumno
201820409,Nacho Laguna Roman,Ingeniería Mecatrónica,21,nacho.laguna@utec.edu.pe,Alumno
201710535,Victoriano Neira Bosch,Ingeniería Mecatrónica,21,victoriano.neira@utec.edu.pe,Alumno
201720334,Lupe Gisela Campo Araujo,Ingeniería Mecatrónica,24,lupe.campo@utec.edu.pe,Alumno
201710468,Quique Olmo Fuentes,Ingeniería Mecatrónica,22,quique.olmo@utec.edu.pe,Alumno
201720561,Guadalupe Fuertes Godoy,Ingeniería Mecatrónica,24,guadalupe.fuertes@utec.edu.pe,Alumno
201620244,Valerio Jacobo Fernandez Polo,Ingeniería Mecatrónica,20,valerio.fernandez@utec.edu.pe,Alumno
201720532,Donato Salamanca Alcaraz,Ingeniería Mecatrónica,28,donato.salamanca@utec.edu.pe,Alumno
201810220,María Ángeles Ballester Ruano,Ingeniería Mecatrónica,21,maria.ballester@utec.edu.pe,Alumno
201720372,Valerio Arias Mata,Ingeniería Mecatrónica,28,valerio.arias@utec.edu.pe,Alumno
201820275,Rocío Gomila Hoyos,Ingeniería Mecatrónica,23,rocio.gomila@utec.edu.pe,Alumno
201810223,Mamen Ortiz Abad,Ingeniería Mecatrónica,24,mamen.ortiz@utec.edu.pe,Alumno
201710306,Gema Quintanilla Mármol,Ingeniería Mecatrónica,20,gema.quintanilla@utec.edu.pe,Alumno
201710406,Filomena Salcedo Ferrero,Ingeniería Mecatrónica,28,filomena.salcedo@utec.edu.pe,Alumno
201620362,Rita Santiago Oliva,Ingeniería Mecatrónica,23,rita.santiago@utec.edu.pe,Alumno
201820542,Ambrosio Flores Ruano,Ingeniería Mecatrónica,26,ambrosio.flores@utec.edu.pe,Alumno
201610370,Oriana Armida Tena Estévez,Ingeniería Mecatrónica,26,oriana.tena@utec.edu.pe,Alumno
201710232,Estefanía Perea Ropero,Ingeniería Mecatrónica,20,estefania.perea@utec.edu.pe,Alumno
201620329,Jose Francisco Mayoral,Ingeniería Mecatrónica,19,jose.francisco@utec.edu.pe,Alumno
201720248,Silvio Cisneros Fuertes,Ingeniería Mecatrónica,20,silvio.cisneros@utec.edu.pe,Alumno
201620396,Lisandro Pascual Espada,Ingeniería Mecatrónica,22,lisandro.pascual@utec.edu.pe,Alumno
201820247,Maricela Barranco León,Ingeniería Mecatrónica,24,maricela.barranco@utec.edu.pe,Alumno
201710250,Berta Rojas Páez,Ingeniería Mecatrónica,25,berta.rojas@utec.edu.pe,Alumno
201820231,Máxima Peña Cuesta,Ingeniería Mecatrónica,20,maxima.pena@utec.edu.pe,Alumno
201720450,Nicolás Amigó Roma,Ingeniería Mecatrónica,20,nicolas.amigo@utec.edu.pe,Alumno
201620480,Isidora Durán Parra,Ingeniería Mecatrónica,24,isidora.duran@utec.edu.pe,Alumno
201610465,Agustina Aroca Tovar,Ingeniería Mecatrónica,24,agustina.aroca@utec.edu.pe,Alumno
201720407,Caridad Gutierrez Cámara,Ingeniería Mecatrónica,29,caridad.gutierrez@utec.edu.pe,Alumno
201610364,Hector Leonel Abril Verdugo,Ingeniería Mecatrónica,29,hector.abril@utec.edu.pe,Alumno
201820235,Octavia Camacho Bermúdez,Ingeniería Mecatrónica,23,octavia.camacho@utec.edu.pe,Alumno
201620579,Herminia Barrena Orozco,Ingeniería Mecatrónica,24,herminia.barrena@utec.edu.pe,Alumno
201810507,Ibán Sancho Padilla,Ingeniería Mecatrónica,23,iban.sancho@utec.edu.pe,Alumno
201610286,Mireia Sáenz Borrás,Ingeniería Mecatrónica,25,mireia.saenz@utec.edu.pe,Alumno
201710382,Rafa Amorós Esteve,Ingeniería Mecatrónica,28,rafa.amoros@utec.edu.pe,Alumno
201820399,Olalla Palmer Arnaiz,Ingeniería Mecatrónica,27,olalla.palmer@utec.edu.pe,Alumno
201820253,Natalio Ros Valle,Ingeniería Mecatrónica,24,natalio.ros@utec.edu.pe,Alumno
201710397,Narciso Ezequiel Olmedo Carrasco,Ingeniería Mecatrónica,24,narciso.olmedo@utec.edu.pe,Alumno
201710335,Raquel Peña Iborra,Ingeniería Mecatrónica,26,raquel.pena@utec.edu.pe,Alumno
201710524,Andrés Felipe Roldan-Narváez,Ingeniería Mecatrónica,23,andres.felipe@utec.edu.pe,Alumno
201810413,Emiliana Aragón Solé,Ingeniería Mecatrónica,20,emiliana.aragon@utec.edu.pe,Alumno
201810269,Calisto Urbano Toro Vall,Ingeniería Mecatrónica,21,calisto.toro@utec.edu.pe,Alumno
201710463,Noa Adadia Riquelme,Ingeniería Mecatrónica,27,noa.adadia@utec.edu.pe,Alumno
201710282,Eugenia Sevillano Aramburu,Ingeniería Mecatrónica,23,eugenia.sevillano@utec.edu.pe,Alumno
201720270,Jesús Belmonte Taboada,Ingeniería Mecatrónica,23,jesus.belmonte@utec.edu.pe,Alumno
201610402,Benito Vendrell Cadenas,Ingeniería Mecatrónica,23,benito.vendrell@utec.edu.pe,Alumno
201820564,Pascual Iñiguez Peñalver,Ingeniería Mecatrónica,30,pascual.iniguez@utec.edu.pe,Alumno
201720583,Belen Pozuelo Jiménez,Ingeniería Mecatrónica,27,belen.pozuelo@utec.edu.pe,Alumno
201720415,Edgardo Jove Llabrés,Ingeniería Mecatrónica,22,edgardo.jove@utec.edu.pe,Alumno
201620590,Tadeo Reina Gimeno,Ingeniería Mecatrónica,25,tadeo.reina@utec.edu.pe,Alumno
201720313,Aurelio Peral Marin,Ingeniería Mecatrónica,27,aurelio.peral@utec.edu.pe,Alumno
201720589,Fulgencio Rosselló Luján,Ingeniería Mecatrónica,20,fulgencio.rossello@utec.edu.pe,Alumno
201620211,Lourdes Benito Cuéllar,Ingeniería Mecatrónica,22,lourdes.benito@utec.edu.pe,Alumno
201720591,Wilfredo Bermudez Boix,Ingeniería Mecatrónica,27,wilfredo.bermudez@utec.edu.pe,Alumno
201720436,Irma Escribano Bolaños,Ingeniería Mecatrónica,22,irma.escribano@utec.edu.pe,Alumno
201720304,Fernando Jesús Gil Gonzalo,Ingeniería Mecatrónica,27,fernando.gil@utec.edu.pe,Alumno
201720390,Calista Salamanca Torre,Ingeniería Mecatrónica,25,calista.salamanca@utec.edu.pe,Alumno
201610514,Josefa Chico Peinado,Ingeniería Mecatrónica,27,josefa.chico@utec.edu.pe,Alumno
201710452,Leonardo Zaragoza Ropero,Ingeniería Mecatrónica,23,leonardo.zaragoza@utec.edu.pe,Alumno
201710369,Cristóbal Hierro Seco,Ingeniería Mecatrónica,25,cristobal.hierro@utec.edu.pe,Alumno
201620447,Josué Leocadio Cortina Roldán,Ingeniería Mecatrónica,24,josue.cortina@utec.edu.pe,Alumno
201810261,Maribel Noriega Alarcón,Ingeniería Mecatrónica,26,maribel.noriega@utec.edu.pe,Alumno
201720599,Fabio Alvarez Agullo,Ingeniería Mecatrónica,21,fabio.alvarez@utec.edu.pe,Alumno
201710555,Febe Aguilar Hervia,Ingeniería Mecatrónica,22,febe.aguilar@utec.edu.pe,Alumno
201720295,Felisa Casal Mesa,Ingeniería Mecatrónica,27,felisa.casal@utec.edu.pe,Alumno
201610280,Cebrián Lloret Azcona,Ingeniería Mecatrónica,28,cebrian.lloret@utec.edu.pe,Alumno
201710400,Gilberto Roman Granados,Ingeniería Mecatrónica,21,gilberto.roman@utec.edu.pe,Alumno
201720567,Encarnacion Caparrós Borrás,Ingeniería Mecatrónica,28,encarnacion.caparros@utec.edu.pe,Alumno
201620240,Renato Fonseca Rivero,Ingeniería Mecatrónica,24,renato.fonseca@utec.edu.pe,Alumno
201720252,Bienvenida Río Agullo,Ingeniería Mecatrónica,22,bienvenida.rio@utec.edu.pe,Alumno
201620367,Fabricio Naranjo Barriga,Ingeniería Mecatrónica,29,fabricio.naranjo@utec.edu.pe,Alumno
201810386,Clímaco Castells Sanmartín,Ingeniería Mecatrónica,28,climaco.castells@utec.edu.pe,Alumno
201710494,Cintia Andrea Guardiola Arnal,Ingeniería Mecatrónica,28,cintia.guardiola@utec.edu.pe,Alumno
201810257,Dani Vázquez Ferrando,Ingeniería Mecatrónica,26,dani.vazquez@utec.edu.pe,Alumno
201710298,Julie Carbonell Piquer,Ingeniería Mecatrónica,25,julie.carbonell@utec.edu.pe,Alumno
201810440,Leandro Bueno Requena,Ingeniería Mecatrónica,24,leandro.bueno@utec.edu.pe,Alumno
201610437,Rita Micaela Polo Moliner,Ingeniería Mecatrónica,27,rita.polo@utec.edu.pe,Alumno
201620230,Bernardita Ribas Llabrés,Ingeniería Mecatrónica,27,bernardita.ribas@utec.edu.pe,Alumno
201810418,Encarnación Moraleda Cuevas,Ingeniería Mecatrónica,19,encarnacion.moraleda@utec.edu.pe,Alumno
201710533,Gisela Vaquero Manzano,Ingeniería Mecatrónica,23,gisela.vaquero@utec.edu.pe,Alumno
201820339,Luciano Pedrero Arranz,Ingeniería Mecatrónica,21,luciano.pedrero@utec.edu.pe,Alumno
201820405,Cándida Azahar Aroca Pérez,Ingeniería Mecatrónica,27,candida.aroca@utec.edu.pe,Alumno
201620580,Natanael Verdugo Carrasco,Ingeniería Mecatrónica,20,natanael.verdugo@utec.edu.pe,Alumno
201720496,Salvador Fuente Blanes,Ingeniería Mecatrónica,29,salvador.fuente@utec.edu.pe,Alumno
201820469,Felicia Guijarro Pou,Ingeniería Mecatrónica,28,felicia.guijarro@utec.edu.pe,Alumno
201610331,Narcisa Bartolomé Sancho,Ingeniería Mecatrónica,25,narcisa.bartolome@utec.edu.pe,Alumno
201810340,Alberto Carvajal Ferrero,Ingeniería Mecatrónica,26,alberto.carvajal@utec.edu.pe,Alumno
201810596,Julián Seguí Clemente,Ingeniería Mecatrónica,24,julian.segui@utec.edu.pe,Alumno
201620238,Nélida Montes Peñalver,Ingeniería Mecatrónica,23,nelida.montes@utec.edu.pe,Alumno
201810474,Petrona Palomino Vallés,Ingeniería Mecatrónica,21,petrona.palomino@utec.edu.pe,Alumno
201610373,Adalberto Pastor Pulido,Ingeniería Mecatrónica,28,adalberto.pastor@utec.edu.pe,Alumno
201710368,Marciano Fonseca Mata,Ingeniería Mecatrónica,26,marciano.fonseca@utec.edu.pe,Alumno
