code,name,area,age,email,role,emotion_score
202110651,Aarón Tomas Arroyo,Ciencia de la computación,23,aaron.tomas@utec.edu.pe,Alumno,0
202110638,Arcelia Ferrándiz Benítez,Ciencia de la computación,18,arcelia.ferrandiz@utec.edu.pe,Alumno,0
202120611,Julián Roca Giménez,Ciencia de la computación,19,julian.roca@utec.edu.pe,Alumno,0
202110626,Corona Marquez Blanes,Ciencia de la computación,25,corona.marquez@utec.edu.pe,Alumno,0
202110664,Carmen Albero Montoya,Ciencia de la computación,19,carmen.albero@utec.edu.pe,Alumno,0
202110317,Bernabé Cueto Méndez,Ciencia de la computación,20,bernabe.cueto@utec.edu.pe,Alumno,0
202110695,Adela Fuertes Narváez,Ciencia de la computación,21,adela.fuertes@utec.edu.pe,Alumno,0
202120432,Genoveva Jáuregui Aramburu,Ciencia de la computación,20,genoveva.jauregui@utec.edu.pe,Alumno,0
202110426,Pastora Marqués Bejarano,Ciencia de la computación,19,pastora.marques@utec.edu.pe,Alumno,0
202110607,Duilio Rivas Palacio,Ciencia de la computación,21,duilio.rivas@utec.edu.pe,Alumno,0
202120672,Macario Morell Acosta,Ciencia de la computación,24,macario.morell@utec.edu.pe,Alumno,0
202110272,Lupita Royo Uribe,Ciencia de la computación,25,lupita.royo@utec.edu.pe,Alumno,0
202120347,Rodolfo Alcaraz Raya,Ciencia de la computación,24,rodolfo.alcaraz@utec.edu.pe,Alumno,0
202120418,Manu Figuerola Ariza,Ciencia de la computación,24,manu.figuerola@utec.edu.pe,Alumno,0
202120546,Seve Español Prats,Ciencia de la computación,25,seve.espanol@utec.edu.pe,Alumno,0
202110644,Lino Escobar Lloret,Ciencia de la computación,21,lino.escobar@utec.edu.pe,Alumno,0
202120571,Telmo Becerra Múgica,Ciencia de la computación,21,telmo.becerra@utec.edu.pe,Alumno,0
202110632,Quirino Torrent Ros,Ciencia de la computación,24,quirino.torrent@utec.edu.pe,Alumno,0
202110252,Itziar Ibañez Piña,Ciencia de la computación,25,itziar.ibanez@utec.edu.pe,Alumno,0
202120677,Anselmo Mesa Jerez,Ciencia de la computación,24,anselmo.mesa@utec.edu.pe,Alumno,0
202120578,Florentina Reina Chamorro,Ciencia de la computación,21,florentina.reina@utec.edu.pe,Alumno,0
202120247,Araceli Belen Cabrero Bermudez,Ciencia de la computación,24,araceli.cabrero@utec.edu.pe,Alumno,0
202110273,Adela Arroyo Cortés,Ciencia de la computación,18,adela.arroyo@utec.edu.pe,Alumno,0
202110413,María Diego Piña,Ciencia de la computación,25,maria.diego@utec.edu.pe,Alumno,0
202110284,Gabriela Reyna Madrid Frutos,Ciencia de la computación,20,gabriela.madrid@utec.edu.pe,Alumno,0
202110324,Jose Francisco Garmendia Llamas,Ciencia de la computación,23,jose.garmendia@utec.edu.pe,Alumno,0
202120526,Paco Verdú Maestre,Ciencia de la computación,18,paco.verdu@utec.edu.pe,Alumno,0
202120568,Samu Morante Roselló,Ciencia de la computación,20,samu.morante@utec.edu.pe,Alumno,0
202120241,Fortunata Cardona Reig,Ciencia de la computación,23,fortunata.cardona@utec.edu.pe,Alumno,0
202110293,Cándido Cabañas Amador,Ciencia de la computación,20,candido.cabanas@utec.edu.pe,Alumno,0
202120205,Andrés Felipe Fuente-Roldán,Ciencia de la computación,25,andres.felipe@utec.edu.pe,Alumno,0
202110525,Ariel Alvarado Peláez,Ciencia de la computación,23,ariel.alvarado@utec.edu.pe,Alumno,0
202110328,Noa Agudo Rozas,Ciencia de la computación,23,noa.agudo@utec.edu.pe,Alumno,0
202120445,José Mari Yáñez Fabra,Ciencia de la computación,20,jose.yanez@utec.edu.pe,Alumno,0
202120414,Agustina Gisela Barrena Montesinos,Ciencia de la computación,18,agustina.barrena@utec.edu.pe,Alumno,0
202120655,Lupe Catalá Palomo,Ciencia de la computación,24,lupe.catala@utec.edu.pe,Alumno,0
202110679,Natalio Aranda Priego,Ciencia de la computación,19,natalio.aranda@utec.edu.pe,Alumno,0
202110682,Brígida Marí Bastida,Ciencia de la computación,23,brigida.mari@utec.edu.pe,Alumno,0
202110287,Benigno Amo Bermúdez,Ciencia de la computación,21,benigno.amo@utec.edu.pe,Alumno,0
202110686,Maxi Porta Hurtado,Ciencia de la computación,24,maxi.porta@utec.edu.pe,Alumno,0
202120635,José Isidora Seco Bonet,Ciencia de la computación,23,jose.seco@utec.edu.pe,Alumno,0
202120673,Juan Luis Asensio Juliá,Ciencia de la computación,24,juan.asensio@utec.edu.pe,Alumno,0
202120310,Victor Nebot Alemán,Ciencia de la computación,22,victor.nebot@utec.edu.pe,Alumno,0
202110348,Rosalinda Adadia Villar,Ciencia de la computación,25,rosalinda.adadia@utec.edu.pe,Alumno,0
202110653,Guiomar Solana Mur,Ciencia de la computación,21,guiomar.solana@utec.edu.pe,Alumno,0
202120454,Plácido Villa Sierra,Ciencia de la computación,25,placido.villa@utec.edu.pe,Alumno,0
202110298,Pepe Garrido Paz,Ciencia de la computación,20,pepe.garrido@utec.edu.pe,Alumno,0
202120425,Fabio Gimeno Carmona,Ciencia de la computación,20,fabio.gimeno@utec.edu.pe,Alumno,0
202120574,Juana Maite Tolosa Sans,Ciencia de la computación,19,juana.tolosa@utec.edu.pe,Alumno,0
202120322,Yolanda Josefa Luján Perez,Ciencia de la computación,19,yolanda.lujan@utec.edu.pe,Alumno,0
202110579,Fabiola Ortega Roma,Ciencia de la computación,25,fabiola.ortega@utec.edu.pe,Alumno,0
202120259,Amaya Palomares Domínguez,Ciencia de la computación,22,amaya.palomares@utec.edu.pe,Alumno,0
202120405,Berto Medina Alcázar,Ciencia de la computación,24,berto.medina@utec.edu.pe,Alumno,0
202110687,Jimena Benita Mateo Adadia,Ciencia de la computación,23,jimena.mateo@utec.edu.pe,Alumno,0
202120237,Jose Ramón Prada Doménech,Ciencia de la computación,21,jose.prada@utec.edu.pe,Alumno,0
202110598,Lorena Itziar Fabra Seco,Ciencia de la computación,18,lorena.fabra@utec.edu.pe,Alumno,0
202110548,Fulgencio Cristian Estrada Vaquero,Ciencia de la computación,23,fulgencio.estrada@utec.edu.pe,Alumno,0
202110377,Cirino Llano Ballester,Ciencia de la computación,25,cirino.llano@utec.edu.pe,Alumno,0
202120244,Soraya Cortina Borrás,Ciencia de la computación,20,soraya.cortina@utec.edu.pe,Alumno,0
202110563,Vinicio Ortuño Ortuño,Ciencia de la computación,22,vinicio.ortuno@utec.edu.pe,Alumno,0
202120202,Salud Catalá Alcaraz,Ciencia de la computación,19,salud.catala@utec.edu.pe,Alumno,0
202120437,Ángela Salud Peinado Iniesta,Ciencia de la computación,19,angela.peinado@utec.edu.pe,Alumno,0
202120534,Cebrián Garay Barrios,Ciencia de la computación,18,cebrian.garay@utec.edu.pe,Alumno,0
202110456,Socorro Hilda Morata Oliva,Ciencia de la computación,21,socorro.morata@utec.edu.pe,Alumno,0
202120643,Melchor Villalba Murillo,Ciencia de la computación,18,melchor.villalba@utec.edu.pe,Alumno,0
202120603,Raúl Seve Hernando Fabregat,Ciencia de la computación,19,raul.hernando@utec.edu.pe,Alumno,0
202120605,Jacinta Roca Gallart,Ciencia de la computación,18,jacinta.roca@utec.edu.pe,Alumno,0
202120207,Anselma Bermúdez Carlos,Ciencia de la computación,21,anselma.bermudez@utec.edu.pe,Alumno,0
202120689,Raquel Jerez Rosales,Ciencia de la computación,20,raquel.jerez@utec.edu.pe,Alumno,0
202120633,Dan Santamaría Céspedes,Ciencia de la computación,24,dan.santamaria@utec.edu.pe,Alumno,0
202120258,Maribel Fábregas Dueñas,Ciencia de la computación,22,maribel.fabregas@utec.edu.pe,Alumno,0
202120286,Juan Pablo Espinosa Villar,Ciencia de la computación,19,juan.espinosa@utec.edu.pe,Alumno,0
202120660,Victor Manuel Camacho,Ciencia de la computación,22,victor.manuel@utec.edu.pe,Alumno,0
202120634,Maite Jimenez Mas,Ciencia de la computación,23,maite.jimenez@utec.edu.pe,Alumno,0
202120491,Alejandra Trujillo Uribe,Ciencia de la computación,24,alejandra.trujillo@utec.edu.pe,Alumno,0
202110593,Goyo Luís Garriga,Ciencia de la computación,18,goyo.luis@utec.edu.pe,Alumno,0
202120255,Rosalva Patiño Montes,Ciencia de la computación,22,rosalva.patino@utec.edu.pe,Alumno,0
202110429,Miguela Huertas Jáuregui,Ciencia de la computación,25,miguela.huertas@utec.edu.pe,Alumno,0
202110320,Marciano Quintero Uriarte,Ciencia de la computación,24,marciano.quintero@utec.edu.pe,Alumno,0
202110554,Pánfilo Bueno Barranco,Ciencia de la computación,25,panfilo.bueno@utec.edu.pe,Alumno,0
202120549,Alberto Barros Hoyos,Ciencia de la computación,20,alberto.barros@utec.edu.pe,Alumno,0
202110279,Gastón Néstor Mendizábal García,Ciencia de la computación,23,gaston.mendizabal@utec.edu.pe,Alumno,0
202110490,Baldomero Aníbal Estevez Osorio,Ciencia de la computación,23,baldomero.estevez@utec.edu.pe,Alumno,0
202120467,Leticia Lamas Casals,Ciencia de la computación,25,leticia.lamas@utec.edu.pe,Alumno,0
202120701,Nerea Bas Sosa,Ciencia de la computación,21,nerea.bas@utec.edu.pe,Alumno,0
202120654,Ascensión Pont Carrillo,Ciencia de la computación,19,ascension.pont@utec.edu.pe,Alumno,0
202110485,Mohamed Quirino Corral Azorin,Ciencia de la computación,25,mohamed.corral@utec.edu.pe,Alumno,0
202110357,Salvador Soto Vigil,Ciencia de la computación,24,salvador.soto@utec.edu.pe,Alumno,0
202110637,Ruperto Caparrós Roca,Ciencia de la computación,23,ruperto.caparros@utec.edu.pe,Alumno,0
202110561,Emilio Yáñez Andrés,Ciencia de la computación,22,emilio.yanez@utec.edu.pe,Alumno,0
202120260,Alonso Domínguez Real,Ciencia de la computación,19,alonso.dominguez@utec.edu.pe,Alumno,0
202110581,Teodosio Nacho Baquero Machado,Ciencia de la computación,22,teodosio.baquero@utec.edu.pe,Alumno,0
202120620,Rosa María Elorza González,Ciencia de la computación,22,rosa.elorza@utec.edu.pe,Alumno,0
202110531,Jonatan Pont Cabañas,Ciencia de la computación,18,jonatan.pont@utec.edu.pe,Alumno,0
202120253,Vito Godofredo Alonso Amador,Ciencia de la computación,19,vito.alonso@utec.edu.pe,Alumno,0
202120465,Julia Arranz Arnaiz,Ciencia de la computación,18,julia.arranz@utec.edu.pe,Alumno,0
202120700,Vidal Carnero Luna,Ciencia de la computación,24,vidal.carnero@utec.edu.pe,Alumno,0
202110529,Sofía Encarnita Pineda Agullo,Ciencia de la computación,20,sofia.pineda@utec.edu.pe,Alumno,0
202110543,María Ángeles Cabo Cadenas,Ciencia de la computación,23,maria.cabo@utec.edu.pe,Alumno,0
202110249,Paola Bernat Cortés,Ciencia de la computación,21,paola.bernat@utec.edu.pe,Alumno,0
202110684,Clara Sabater Borja,Ciencia de la computación,23,clara.sabater@utec.edu.pe,Alumno,0
202120250,Fortunato Orozco Marco,Ciencia de la computación,25,fortunato.orozco@utec.edu.pe,Alumno,0
202110520,Godofredo Vicente Sacristán,Ciencia de la computación,21,godofredo.vicente@utec.edu.pe,Alumno,0
202110648,Edgardo Montalbán Benet,Ciencia de la computación,23,edgardo.montalban@utec.edu.pe,Alumno,0
202120466,Hernán Manrique Planas,Ciencia de la computación,18,hernan.manrique@utec.edu.pe,Alumno,0
202120459,Remigio Catalán Beltran,Ciencia de la computación,20,remigio.catalan@utec.edu.pe,Alumno,0
202110511,Leandra Rincón Pinto,Ciencia de la computación,20,leandra.rincon@utec.edu.pe,Alumno,0
202120367,Alondra Mateo Santos,Ciencia de la computación,19,alondra.mateo@utec.edu.pe,Alumno,0
202110666,Clarisa Amorós Higueras,Ciencia de la computación,20,clarisa.amoros@utec.edu.pe,Alumno,0
202120372,Cloe Plaza Chaparro,Ciencia de la computación,18,cloe.plaza@utec.edu.pe,Alumno,0
202110557,Omar Santiago Alcolea,Ciencia de la computación,23,omar.santiago@utec.edu.pe,Alumno,0
202110565,Rosalinda Santiago Bou,Ciencia de la computación,25,rosalinda.santiago@utec.edu.pe,Alumno,0
202110404,Emiliana Pou Pedrosa,Ciencia de la computación,22,emiliana.pou@utec.edu.pe,Alumno,0
202120602,Beatriz Padilla Carmona,Ciencia de la computación,22,beatriz.padilla@utec.edu.pe,Alumno,0
202120590,Rosaura Coloma Abril,Ciencia de la computación,22,rosaura.coloma@utec.edu.pe,Alumno,0
202110326,Eva María Herrera Gutierrez,Ciencia de la computación,18,eva.herrera@utec.edu.pe,Alumno,0
202120409,Chuy Fajardo Arias,Ciencia de la computación,25,chuy.fajardo@utec.edu.pe,Alumno,0
202120573,Adelia Mancebo Robles,Ciencia de la computación,25,adelia.mancebo@utec.edu.pe,Alumno,0
202110506,María Navas Larrañaga,Ciencia de la computación,23,maria.navas@utec.edu.pe,Alumno,0
202110650,Rosalina Benavente Galiano,Ciencia de la computación,19,rosalina.benavente@utec.edu.pe,Alumno,0
202110304,Epifanio Camacho Grande,Ciencia de la computación,24,epifanio.camacho@utec.edu.pe,Alumno,0
202110265,Rosenda Ruano Gargallo,Ciencia de la computación,19,rosenda.ruano@utec.edu.pe,Alumno,0
202120670,África Llorens Jover,Ciencia de la computación,25,africa.llorens@utec.edu.pe,Alumno,0
202110553,Cristóbal Vilar Alcázar,Ciencia de la computación,24,cristobal.vilar@utec.edu.pe,Alumno,0
202120577,Anabel Prieto Verdugo,Ciencia de la computación,22,anabel.prieto@utec.edu.pe,Alumno,0
202120566,José Antonio Alegre Vicente,Ciencia de la computación,22,jose.alegre@utec.edu.pe,Alumno,0
202110300,Basilio Leopoldo Godoy Álvarez,Ciencia de la computación,24,basilio.godoy@utec.edu.pe,Alumno,0
202120474,Melania Escrivá Valverde,Ciencia de la computación,20,melania.escriva@utec.edu.pe,Alumno,0
202110587,Marcio Huguet Toledo,Ciencia de la computación,25,marcio.huguet@utec.edu.pe,Alumno,0
202120267,Carmela Ribes Baquero,Ciencia de la computación,23,carmela.ribes@utec.edu.pe,Alumno,0
202110226,Lázaro Arregui Villena,Ciencia de la computación,19,lazaro.arregui@utec.edu.pe,Alumno,0
202110282,María Belén Cueto Real,Ciencia de la computación,18,maria.cueto@utec.edu.pe,Alumno,0
202110280,Gilberto Jerez Pi,Ciencia de la computación,18,gilberto.jerez@utec.edu.pe,Alumno,0
202110481,Olga Porcel Castejón,Ciencia de la computación,22,olga.porcel@utec.edu.pe,Alumno,0
202110500,Mateo Rosales Estévez,Ciencia de la computación,24,mateo.rosales@utec.edu.pe,Alumno,0
202110206,Carlito Belmonte Exposito,Ciencia de la computación,18,carlito.belmonte@utec.edu.pe,Alumno,0
202120657,Maximino Rubio Domínguez,Ciencia de la computación,20,maximino.rubio@utec.edu.pe,Alumno,0
202110387,Daniela Morata Ferrero,Ciencia de la computación,22,daniela.morata@utec.edu.pe,Alumno,0
202120242,Anabel Saavedra Ledesma,Ciencia de la computación,19,anabel.saavedra@utec.edu.pe,Alumno,0
202110521,Rosalinda Ramirez Pi,Ciencia de la computación,23,rosalinda.ramirez@utec.edu.pe,Alumno,0
202120447,Atilio Rojas Daza,Ciencia de la computación,18,atilio.rojas@utec.edu.pe,Alumno,0
202120504,Raimundo Eleuterio Barceló Gallego,Ciencia de la computación,19,raimundo.barcelo@utec.edu.pe,Alumno,0
202120476,Paloma Verdú Cabrero,Ciencia de la computación,20,paloma.verdu@utec.edu.pe,Alumno,0
202120365,Chucho Mata Balaguer,Ciencia de la computación,20,chucho.mata@utec.edu.pe,Alumno,0
202120599,Buenaventura Elías Briones,Ciencia de la computación,19,buenaventura.elias@utec.edu.pe,Alumno,0
202110231,Patricio Raimundo Ballester Fajardo,Ciencia de la computación,18,patricio.ballester@utec.edu.pe,Alumno,0
202110223,Macario Mendoza Zabala,Ciencia de la computación,19,macario.mendoza@utec.edu.pe,Alumno,0
202120619,Anacleto Baeza Fuertes,Ciencia de la computación,18,anacleto.baeza@utec.edu.pe,Alumno,0
202110478,Marco Carmona Company,Ciencia de la computación,25,marco.carmona@utec.edu.pe,Alumno,0
202120245,Damián Quintana Prats,Ciencia de la computación,23,damian.quintana@utec.edu.pe,Alumno,0
202120600,Marianela Cañas Montoya,Ciencia de la computación,18,marianela.canas@utec.edu.pe,Alumno,0
202120440,Rosalva Cristina Puente Royo,Ciencia de la computación,19,rosalva.puente@utec.edu.pe,Alumno,0
202110370,Eugenio Saura Arnal,Ciencia de la computación,20,eugenio.saura@utec.edu.pe,Alumno,0
202110460,Zaira Vargas Mendizábal,Ciencia de la computación,20,zaira.vargas@utec.edu.pe,Alumno,0
202110362,Desiderio Oliva Heredia,Ciencia de la computación,21,desiderio.oliva@utec.edu.pe,Alumno,0
202110422,Ángeles Domitila Castelló Almansa,Ciencia de la computación,20,angeles.castello@utec.edu.pe,Alumno,0
202110641,Régulo Leonardo Mur Cabo,Ciencia de la computación,19,regulo.mur@utec.edu.pe,Alumno,0
202110443,Alcides Español Valcárcel,Ciencia de la computación,19,alcides.espanol@utec.edu.pe,Alumno,0
202110530,Lucho Hidalgo Vicente,Ciencia de la computación,20,lucho.hidalgo@utec.edu.pe,Alumno,0
202110642,Ignacia Fortuny Coloma,Ciencia de la computación,18,ignacia.fortuny@utec.edu.pe,Alumno,0
202110452,Manuela Lastra Valderrama,Ciencia de la computación,21,manuela.lastra@utec.edu.pe,Alumno,0
202110361,Anacleto Robledo Solsona,Ciencia de la computación,25,anacleto.robledo@utec.edu.pe,Alumno,0
202120369,Pepito Manzano Manrique,Ciencia de la computación,19,pepito.manzano@utec.edu.pe,Alumno,0
202110608,Amado Cepeda Cámara,Ciencia de la computación,18,amado.cepeda@utec.edu.pe,Alumno,0
202120342,Ainoa Pedrosa Gallego,Ciencia de la computación,20,ainoa.pedrosa@utec.edu.pe,Alumno,0
202110392,Octavia Bou Villaverde,Ciencia de la computación,25,octavia.bou@utec.edu.pe,Alumno,0
202110315,Saturnina Company Acuña,Ciencia de la computación,22,saturnina.company@utec.edu.pe,Alumno,0
202120487,Efraín Borrás Esteban,Ciencia de la computación,19,efrain.borras@utec.edu.pe,Alumno,0
202120674,Belen Contreras Sacristán,Ciencia de la computación,20,belen.contreras@utec.edu.pe,Alumno,0
202120344,Basilio Palomar Alvarez,Ciencia de la computación,21,basilio.palomar@utec.edu.pe,Alumno,0
202110354,Martirio Paz Castell,Ciencia de la computación,20,martirio.paz@utec.edu.pe,Alumno,0
202120219,Victoriano Arroyo Solano,Ciencia de la computación,24,victoriano.arroyo@utec.edu.pe,Alumno,0
202120470,Leocadia Serra Sanmartín,Ciencia de la computación,25,leocadia.serra@utec.edu.pe,Alumno,0
202110446,Visitación Vazquez Alvarado,Ciencia de la computación,20,visitacion.vazquez@utec.edu.pe,Alumno,0
202120533,Macario Azorin Niño,Ciencia de la computación,24,macario.azorin@utec.edu.pe,Alumno,0
202120339,Benigno Yuste Osorio,Ciencia de la computación,25,benigno.yuste@utec.edu.pe,Alumno,0
202110488,Máxima Carpio Blázquez,Ciencia de la computación,22,maxima.carpio@utec.edu.pe,Alumno,0
202120614,Juan Antonio Bas Losa,Ciencia de la computación,18,juan.bas@utec.edu.pe,Alumno,0
202120236,Sandra Fernández Arnal,Ciencia de la computación,18,sandra.fernandez@utec.edu.pe,Alumno,0
202120264,Rolando Marqués Palomar,Ciencia de la computación,23,rolando.marques@utec.edu.pe,Alumno,0
202120301,Pascuala Acedo Vargas,Ciencia de la computación,24,pascuala.acedo@utec.edu.pe,Alumno,0
202110449,Osvaldo Salgado Mulet,Ciencia de la computación,20,osvaldo.salgado@utec.edu.pe,Alumno,0
202110596,Loreto Rosaura Estevez Palacios,Ciencia de la computación,19,loreto.estevez@utec.edu.pe,Alumno,0
202110671,Jesús Angulo Bartolomé,Ciencia de la computación,20,jesus.angulo@utec.edu.pe,Alumno,0
202110676,Socorro Tello Madrid,Ciencia de la computación,24,socorro.tello@utec.edu.pe,Alumno,0
202110451,Amor Estrada Tamarit,Ciencia de la computación,22,amor.estrada@utec.edu.pe,Alumno,0
202110537,Chucho Barral Ripoll,Ciencia de la computación,20,chucho.barral@utec.edu.pe,Alumno,0
202120396,Ana Belén Céspedes Salvador,Ciencia de la computación,25,ana.cespedes@utec.edu.pe,Alumno,0
202120316,Renata Vallejo Font,Ciencia de la computación,24,renata.vallejo@utec.edu.pe,Alumno,0
202110366,Cayetano Ruiz Aliaga,Ciencia de la computación,20,cayetano.ruiz@utec.edu.pe,Alumno,0
202110381,Ascensión Pereira Esteban,Ciencia de la computación,20,ascension.pereira@utec.edu.pe,Alumno,0
202110480,Verónica Barranco Moliner,Ciencia de la computación,24,veronica.barranco@utec.edu.pe,Alumno,0
202120473,Belén Vicenta Alemany Ayuso,Ciencia de la computación,18,belen.alemany@utec.edu.pe,Alumno,0
202120375,Pastora Evangelina Cal Esteve,Ciencia de la computación,23,pastora.cal@utec.edu.pe,Alumno,0
202120560,Fermín Lerma Gomila,Ciencia de la computación,20,fermin.lerma@utec.edu.pe,Alumno,0
202110233,Álvaro Cayetano Roig Marí,Ciencia de la computación,25,alvaro.roig@utec.edu.pe,Alumno,0
202110494,Rodrigo Piña Mate,Ciencia de la computación,19,rodrigo.pina@utec.edu.pe,Alumno,0
202110522,Nicanor Luna Atienza,Ciencia de la computación,19,nicanor.luna@utec.edu.pe,Alumno,0
202120527,Joaquina Zamora Robledo,Ciencia de la computación,23,joaquina.zamora@utec.edu.pe,Alumno,0
202120412,Angélica Narváez Moya,Ciencia de la computación,20,angelica.narvaez@utec.edu.pe,Alumno,0
202110327,Nacio Manolo Palomo Benito,Ciencia de la computación,25,nacio.palomo@utec.edu.pe,Alumno,0
202120505,Marcial Chacón Llabrés,Ciencia de la computación,24,marcial.chacon@utec.edu.pe,Alumno,0
202110499,Isabela María Ángeles Aragonés Lluch,Ciencia de la computación,21,isabela.aragones@utec.edu.pe,Alumno,0
202120636,Lisandro Jove Aznar,Ciencia de la computación,18,lisandro.jove@utec.edu.pe,Alumno,0
202120564,Francisco Jose Lluch-Chaparro,Ciencia de la computación,19,francisco.jose@utec.edu.pe,Alumno,0
202110667,Zacarías Coronado Noguera,Ciencia de la computación,22,zacarias.coronado@utec.edu.pe,Alumno,0
202120373,Alonso Sandoval Monreal,Ciencia de la computación,22,alonso.sandoval@utec.edu.pe,Alumno,0
202110393,Marcelo Barral Jordán,Ciencia de la computación,21,marcelo.barral@utec.edu.pe,Alumno,0
202120515,Roldán Villalba Fuentes,Ciencia de la computación,18,roldan.villalba@utec.edu.pe,Alumno,0
202120402,Marisa Márquez Sala,Ciencia de la computación,21,marisa.marquez@utec.edu.pe,Alumno,0
202110364,Leocadio Alberto Ibáñez,Ciencia de la computación,25,leocadio.alberto@utec.edu.pe,Alumno,0
202120582,Marcos Malo Losa,Ciencia de la computación,20,marcos.malo@utec.edu.pe,Alumno,0
202110210,Edu Escobar Maza,Ciencia de la computación,24,edu.escobar@utec.edu.pe,Alumno,0
202110294,Gonzalo Zamora Farré,Ciencia de la computación,19,gonzalo.zamora@utec.edu.pe,Alumno,0
